,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
903,PANADERIA Y REPORTERIA,01-ene,PYR0148,PAN TOSTADO CON FLOR DE SAL Y DATIL 170 GR BREANA'S,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,02/01/2021 15:42,NOTA DE ENTRADA,3,3,3,24692,1,0,1,0.0,1
904,PANADERIA Y REPORTERIA,01-ene,PYR0148,PAN TOSTADO CON FLOR DE SAL Y DATIL 170 GR BREANA'S,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,02/01/2021 15:42,RECIBO,3,3,1,70242,3,1,0,1.0,0
1506,PANADERIA Y REPORTERIA,01-ene,PYR0148,PAN TOSTADO CON FLOR DE SAL Y DATIL 170 GR BREANA'S,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,03/01/2021 14:31,NOTA DE ENTRADA,3,3,3,24751,1,0,1,0.0,1
1507,PANADERIA Y REPORTERIA,01-ene,PYR0148,PAN TOSTADO CON FLOR DE SAL Y DATIL 170 GR BREANA'S,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,03/01/2021 14:31,RECIBO,3,3,1,70402,4,1,0,1.0,0
7809,PANADERIA Y REPORTERIA,01-ene,PYR0148,PAN TOSTADO CON FLOR DE SAL Y DATIL 170 GR BREANA'S,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,05/01/2021 16:38,NOTA DE ENTRADA,3,3,3,25037,1,0,1,0.0,1
7810,PANADERIA Y REPORTERIA,01-ene,PYR0148,PAN TOSTADO CON FLOR DE SAL Y DATIL 170 GR BREANA'S,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 16:38,RECIBO,3,3,1,71050,1,1,0,1.0,0
9563,PANADERIA Y REPORTERIA,01-ene,PYR0148,PAN TOSTADO CON FLOR DE SAL Y DATIL 170 GR BREANA'S,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,06/01/2021 12:15,NOTA DE ENTRADA,3,3,3,25114,1,0,1,0.0,1
9564,PANADERIA Y REPORTERIA,01-ene,PYR0148,PAN TOSTADO CON FLOR DE SAL Y DATIL 170 GR BREANA'S,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,06/01/2021 12:15,RECIBO,3,3,1,71242,4,1,0,1.0,0
13417,PANADERIA Y REPORTERIA,01-ene,PYR0148,PAN TOSTADO CON FLOR DE SAL Y DATIL 170 GR BREANA'S,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,07/01/2021 17:29,NOTA DE ENTRADA,3,3,3,25312,1,0,1,0.0,1
13418,PANADERIA Y REPORTERIA,01-ene,PYR0148,PAN TOSTADO CON FLOR DE SAL Y DATIL 170 GR BREANA'S,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,07/01/2021 17:29,RECIBO,3,3,1,71783,4,1,0,1.0,0
14399,PANADERIA Y REPORTERIA,01-ene,PYR0148,PAN TOSTADO CON FLOR DE SAL Y DATIL 170 GR BREANA'S,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,08/01/2021 11:06,NOTA DE ENTRADA,3,4,3,15078,2,0,1,0.0,1
14400,PANADERIA Y REPORTERIA,01-ene,PYR0148,PAN TOSTADO CON FLOR DE SAL Y DATIL 170 GR BREANA'S,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,08/01/2021 11:06,RECIBO,3,4,1,38386,4,1,0,1.0,0
17566,PANADERIA Y REPORTERIA,01-ene,PYR0148,PAN TOSTADO CON FLOR DE SAL Y DATIL 170 GR BREANA'S,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,09/01/2021 12:54,NOTA DE ENTRADA,3,3,3,25517,2,0,1,0.0,1
17567,PANADERIA Y REPORTERIA,01-ene,PYR0148,PAN TOSTADO CON FLOR DE SAL Y DATIL 170 GR BREANA'S,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,09/01/2021 12:54,RECIBO,3,3,1,72354,2,1,0,1.0,0
19048,PANADERIA Y REPORTERIA,01-ene,PYR0148,PAN TOSTADO CON FLOR DE SAL Y DATIL 170 GR BREANA'S,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,10/01/2021 13:58,NOTA DE ENTRADA,3,3,3,25646,3,0,1,0.0,1
