,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
524511,ALMACEN COCINA,08-ago,ALC0585,CONCHA DE CHOCOLATE ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,02/08/2021 09:48,NOTA DE ENTRADA,3,4,3,30756,1,0,1,0.0,1
524512,ALMACEN COCINA,08-ago,ALC0585,CONCHA DE CHOCOLATE ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,02/08/2021 09:48,RECIBO,3,4,1,74924,1,1,0,1.0,0
524620,ALMACEN COCINA,08-ago,ALC0585,CONCHA DE CHOCOLATE ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,02/08/2021 10:11,NOTA DE ENTRADA,3,3,3,48699,1,0,1,0.0,1
524621,ALMACEN COCINA,08-ago,ALC0585,CONCHA DE CHOCOLATE ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,02/08/2021 10:11,RECIBO,3,3,1,134791,2,1,0,1.0,0
524753,ALMACEN COCINA,08-ago,ALC0585,CONCHA DE CHOCOLATE ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,02/08/2021 10:25,NOTA DE ENTRADA,3,3,3,48706,1,0,1,0.0,1
524754,ALMACEN COCINA,08-ago,ALC0585,CONCHA DE CHOCOLATE ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,02/08/2021 10:25,RECIBO,3,3,1,134803,2,1,0,1.0,0
525365,ALMACEN COCINA,08-ago,ALC0585,CONCHA DE CHOCOLATE ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,02/08/2021 11:16,NOTA DE ENTRADA,3,3,3,48729,1,0,1,0.0,1
525366,ALMACEN COCINA,08-ago,ALC0585,CONCHA DE CHOCOLATE ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,02/08/2021 11:16,RECIBO,3,3,1,134842,1,1,0,1.0,0
525836,ALMACEN COCINA,08-ago,ALC0585,CONCHA DE CHOCOLATE ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,02/08/2021 11:51,NOTA DE ENTRADA,3,4,3,30789,1,0,1,0.0,1
525838,ALMACEN COCINA,08-ago,ALC0585,CONCHA DE CHOCOLATE ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,02/08/2021 11:51,RECIBO,3,4,1,74982,1,1,0,1.0,0
526083,ALMACEN COCINA,08-ago,ALC0585,CONCHA DE CHOCOLATE ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,02/08/2021 12:21,NOTA DE ENTRADA,3,4,3,30800,4,0,1,0.0,1
526084,ALMACEN COCINA,08-ago,ALC0585,CONCHA DE CHOCOLATE ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,02/08/2021 12:21,RECIBO,3,4,1,74998,16,1,0,1.0,0
526257,ALMACEN COCINA,08-ago,ALC0585,CONCHA DE CHOCOLATE ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,02/08/2021 12:36,NOTA DE ENTRADA,3,4,3,30805,1,0,1,0.0,1
526258,ALMACEN COCINA,08-ago,ALC0585,CONCHA DE CHOCOLATE ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,02/08/2021 12:36,RECIBO,3,4,1,75003,1,1,0,1.0,0
527434,ALMACEN COCINA,08-ago,ALC0585,CONCHA DE CHOCOLATE ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,02/08/2021 14:17,NOTA DE ENTRADA,3,4,3,30845,1,0,1,0.0,1
527435,ALMACEN COCINA,08-ago,ALC0585,CONCHA DE CHOCOLATE ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,02/08/2021 14:17,RECIBO,3,4,1,75083,2,1,0,1.0,0
529620,ALMACEN COCINA,08-ago,ALC0585,CONCHA DE CHOCOLATE ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,03/08/2021 09:00,NOTA DE ENTRADA,3,4,3,30879,2,0,1,0.0,1
529621,ALMACEN COCINA,08-ago,ALC0585,CONCHA DE CHOCOLATE ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,03/08/2021 09:00,RECIBO,3,4,1,75150,2,1,0,1.0,0
530359,ALMACEN COCINA,08-ago,ALC0585,CONCHA DE CHOCOLATE ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,03/08/2021 10:20,NOTA DE ENTRADA,3,3,3,48844,2,0,2,0.0,2
530360,ALMACEN COCINA,08-ago,ALC0585,CONCHA DE CHOCOLATE ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,03/08/2021 10:20,RECIBO,3,3,1,135154,2,2,0,2.0,0
530432,ALMACEN COCINA,08-ago,ALC0585,CONCHA DE CHOCOLATE ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,03/08/2021 10:29,NOTA DE ENTRADA,3,2,3,12436,2,0,20,0.0,20
