,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
159,FRUTAS Y VERDURAS,01-ene,FYV0120,PAPA CAMBRAY BLANCA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,02/01/2021 10:02,NOTA DE ENTRADA,3,3,3,24619,3,0,0.455,0.0,0.455
160,FRUTAS Y VERDURAS,01-ene,FYV0120,PAPA CAMBRAY BLANCA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,02/01/2021 10:02,RECIBO,3,3,1,70073,8,0.455,0,0.455,0
369,FRUTAS Y VERDURAS,01-ene,FYV0120,PAPA CAMBRAY BLANCA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,02/01/2021 11:34,NOTA DE ENTRADA,3,4,3,14796,3,0,1.186,0.0,1.186
370,FRUTAS Y VERDURAS,01-ene,FYV0120,PAPA CAMBRAY BLANCA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,02/01/2021 11:34,RECIBO,3,4,1,37743,9,1.186,0,1.186,0
2929,FRUTAS Y VERDURAS,01-ene,FYV0120,PAPA CAMBRAY BLANCA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,04/01/2021 12:25,NOTA DE ENTRADA,3,2,3,6404,74,0,2,0.0,2
3514,FRUTAS Y VERDURAS,01-ene,FYV0120,PAPA CAMBRAY BLANCA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA FORZADA,04/01/2021 12:25,NOTA DE SALIDA,3,2,4,2106,680,2,0,0.36,1.64
3515,FRUTAS Y VERDURAS,01-ene,FYV0120,PAPA CAMBRAY BLANCA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA FORZADA,04/01/2021 12:25,NOTA DE SALIDA,3,2,4,2106,681,1.64,0,0.511,1.129
3516,FRUTAS Y VERDURAS,01-ene,FYV0120,PAPA CAMBRAY BLANCA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA FORZADA,04/01/2021 12:25,NOTA DE SALIDA,3,2,4,2106,682,1.129,0,0.23,0.899
3517,FRUTAS Y VERDURAS,01-ene,FYV0120,PAPA CAMBRAY BLANCA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA FORZADA,04/01/2021 12:25,NOTA DE SALIDA,3,2,4,2106,683,0.899,0,0.455,0.444
3518,FRUTAS Y VERDURAS,01-ene,FYV0120,PAPA CAMBRAY BLANCA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA FORZADA,04/01/2021 12:25,NOTA DE SALIDA,3,2,4,2106,684,0.444,0,0.24,0.204
3946,FRUTAS Y VERDURAS,01-ene,FYV0120,PAPA CAMBRAY BLANCA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,04/01/2021 13:04,NOTA DE ENTRADA,3,5,3,4260,4,0.204,0.081,0.0,0.285
3947,FRUTAS Y VERDURAS,01-ene,FYV0120,PAPA CAMBRAY BLANCA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 13:04,RECIBO,3,5,1,10763,41,0.285,0,0.285,0
5656,FRUTAS Y VERDURAS,01-ene,FYV0120,PAPA CAMBRAY BLANCA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,05/01/2021 08:39,NOTA DE ENTRADA,3,2,3,6414,38,0,2,0.0,2
5818,FRUTAS Y VERDURAS,01-ene,FYV0120,PAPA CAMBRAY BLANCA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA FORZADA,05/01/2021 08:39,NOTA DE SALIDA,3,2,4,2112,186,2,0,1.186,0.814
5819,FRUTAS Y VERDURAS,01-ene,FYV0120,PAPA CAMBRAY BLANCA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA FORZADA,05/01/2021 08:39,NOTA DE SALIDA,3,2,4,2112,187,0.814,0,0.755,0.059
6794,FRUTAS Y VERDURAS,01-ene,FYV0120,PAPA CAMBRAY BLANCA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,05/01/2021 12:35,NOTA DE ENTRADA,3,3,3,24988,2,0.059,0.376,0.0,0.435
6795,FRUTAS Y VERDURAS,01-ene,FYV0120,PAPA CAMBRAY BLANCA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 12:35,RECIBO,3,3,1,70937,7,0.435,0,0.435,0
6799,FRUTAS Y VERDURAS,01-ene,FYV0120,PAPA CAMBRAY BLANCA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,05/01/2021 12:38,NOTA DE ENTRADA,3,3,3,24989,1,0,0.46,0.0,0.46
6800,FRUTAS Y VERDURAS,01-ene,FYV0120,PAPA CAMBRAY BLANCA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 12:38,RECIBO,3,3,1,70939,1,0.46,0,0.46,0
7409,FRUTAS Y VERDURAS,01-ene,FYV0120,PAPA CAMBRAY BLANCA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,05/01/2021 14:26,NOTA DE ENTRADA,3,3,3,25018,1,0,0.24,0.0,0.24
7411,FRUTAS Y VERDURAS,01-ene,FYV0120,PAPA CAMBRAY BLANCA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 14:26,RECIBO,3,3,1,71000,3,0.24,0,0.24,0
