,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
32679,CARNES Y AVES,01-ene,CYA0043,SABANITAS ,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,15/01/2021 11:42,NOTA DE ENTRADA,3,6,3,2125,2,0,0.255,0.0,0.255
32681,CARNES Y AVES,01-ene,CYA0043,SABANITAS ,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,15/01/2021 11:42,RECIBO,3,6,1,3957,2,0.255,0,0.255,0
46064,CARNES Y AVES,01-ene,CYA0043,SABANITAS ,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,20/01/2021 14:08,NOTA DE ENTRADA,3,5,3,4692,2,0,0.575,0.0,0.575
46066,CARNES Y AVES,01-ene,CYA0043,SABANITAS ,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,20/01/2021 14:08,RECIBO,3,5,1,11643,7,0.575,0,0.575,0
46383,CARNES Y AVES,01-ene,CYA0043,SABANITAS ,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,20/01/2021 15:08,NOTA DE ENTRADA,3,3,3,26940,1,0,0.32,0.0,0.32
46384,CARNES Y AVES,01-ene,CYA0043,SABANITAS ,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,20/01/2021 15:08,RECIBO,3,3,1,75714,3,0.32,0,0.32,0
48467,CARNES Y AVES,01-ene,CYA0043,SABANITAS ,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,21/01/2021 13:17,NOTA DE ENTRADA,3,3,3,27027,2,0,1.025,0.0,1.025
48468,CARNES Y AVES,01-ene,CYA0043,SABANITAS ,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,21/01/2021 13:17,RECIBO,3,3,1,75952,5,1.025,0,1.025,0
49665,CARNES Y AVES,01-ene,CYA0043,SABANITAS ,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,22/01/2021 09:45,NOTA DE ENTRADA,3,3,3,27127,2,0,0.58,0.0,0.58
49666,CARNES Y AVES,01-ene,CYA0043,SABANITAS ,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,22/01/2021 09:45,RECIBO,3,3,1,76204,5,0.58,0,0.58,0
